step,sampling/sampling_logp_difference/mean,sampling/sampling_logp_difference/max,sampling/importance_sampling_ratio/min,sampling/importance_sampling_ratio/mean,sampling/importance_sampling_ratio/max,completions/mean_length,completions/max_length,entropy,kl,reward,loss,diag/accuracy,diag/zero_var_group_ratio,frac_reward_zero_std
439,0.01121,0.7729,0,0.8559,1.711,223.8,700,0.4518,0.06638,0.5012,-0.1471,0.3125,0.25,0
440,0.007148,0.3433,0.4901,0.9636,1.403,143.4,205,0.1797,0.06403,1.2,0.001286,1,1,1
441,0.00755,0.6861,0.2707,0.9845,1.627,161.6,318,0.2518,0.06397,1.044,-0.1312,0.8438,0.75,0.75
442,0.007034,0.2474,0.6544,0.9563,1.388,137.9,330,0.2441,0.08952,0.8563,0.005223,0.6562,0.75,0.75
443,0.007004,0.265,0.5708,1.01,1.601,130.2,214,0.1985,0.07761,0.9125,0.08794,0.7188,0.25,0.25
444,0.007187,0.2487,0.5159,0.9784,1.588,170.8,700,0.2348,0.06801,0.9438,0.1326,0.75,0.25,0.25
445,0.00726,0.2693,0.4892,1.006,2.097,132.8,299,0.2255,0.1582,0.9813,0.02256,0.7812,0.5,0.5
446,0.005593,0.2486,0.6689,1.079,1.953,134.4,230,0.1819,0.05956,0.9813,0.01359,0.7812,0.75,0.75
447,0.005771,0.2486,0.5221,0.9875,1.58,113.9,174,0.1519,0.09432,1.169,-0.01493,0.9688,0.75,0.75
448,0.006469,0.3098,0.5322,0.9572,1.423,175.7,421,0.2007,0.07216,0.9188,0.04914,0.7188,0.25,0.25
449,0.007634,0.2482,0.4058,0.9311,1.64,143.2,327,0.2238,0.07499,0.825,0.04261,0.625,0.25,0.25
450,0.006439,0.303,0.5076,1.022,1.418,107.3,178,0.1875,0.08005,1.106,-0.03907,0.9062,0.75,0.75
451,0.007668,0.2717,0.4697,0.9214,1.921,153.9,246,0.1999,0.1243,0.9188,0.00569,0.7188,0.75,0.75
452,0.01014,0.3881,0.3983,1.072,1.661,172.5,562,0.333,0.07981,0.95,0.07726,0.75,0.5,0.5
453,0.007971,0.5844,0.3238,0.9989,1.719,146.9,265,0.2206,0.07466,1.075,0.01035,0.875,0.5,0.5
454,0.006556,0.2904,0.6141,0.919,1.546,89.53,139,0.1862,0.07842,1.2,0.001573,1,1,1
455,0.009197,0.2349,0.2464,0.9292,1.942,129.7,385,0.321,0.08216,0.9813,0.01781,0.7812,0.5,0.5
456,0.005874,0.231,0.5263,0.9464,1.481,131.8,209,0.178,0.07207,0.95,0.002759,0.75,0.5,0.5
457,0.005837,0.4719,0.5164,0.9408,1.337,161.2,315,0.1953,0.05976,1.138,-0.06561,0.9375,0.5,0.5
458,0.008036,0.2457,0.4184,1.007,2.205,123.1,190,0.2596,0.08428,0.825,0.02338,0.625,0.75,0.75
459,0.008527,0.2866,0.5462,1.02,1.839,128.2,237,0.2676,0.1059,1.106,-0.001451,0.9062,0.75,0.75
460,0.006059,0.4255,0.3459,1.079,2.096,137.2,268,0.19,0.08291,1.2,0.00164,1,1,1
461,0.007089,0.2693,0.6097,0.9026,1.296,112.2,172,0.1884,0.07865,0.95,0.001587,0.75,1,1
462,0.008194,0.324,0,0.975,1.715,133.9,360,0.2563,0.09292,0.9188,0.1411,0.7188,0.5,0.5
463,0.009143,0.3382,0.3222,0.975,1.566,178.5,342,0.2911,0.08872,0.6375,-0.02837,0.4375,0.75,0.75
464,0.006791,0.3411,0.477,0.9403,1.521,189.5,507,0.2398,0.05796,0.8875,-0.1554,0.6875,0.25,0.25
465,0.006148,0.2592,0.5238,0.9687,1.314,120.9,162,0.1869,0.07592,1.138,-0.005881,0.9375,0.75,0.75
466,0.006789,0.3256,0.5762,1.029,2.071,159.3,344,0.234,0.07633,0.95,-0.04121,0.75,0.5,0.5
467,0.007152,0.3447,0.4151,1.052,2.458,177.4,356,0.1993,0.06649,0.7625,-0.1148,0.5625,0.5,0.5
468,0.00618,0.597,0.5466,0.9339,1.448,165.4,333,0.1822,0.07598,0.9813,0.1498,0.7812,0.25,0.25
469,0.00678,0.2989,0.4423,0.9356,1.923,205.7,388,0.2082,0.07227,0.7938,-0.1102,0.5938,0.25,0.25
470,0.007159,0.2326,0.5317,0.9493,1.617,133.9,198,0.2552,0.07279,1.013,-0.09293,0.8125,0.5,0.5
471,0.007233,0.3212,0.6184,0.9965,1.677,129.9,270,0.2155,0.08123,1.138,0.02135,0.9375,0.5,0.5
472,0.006859,0.2533,0.5832,1.01,1.622,124.5,212,0.1996,0.08582,1.138,-0.01383,0.9375,0.75,0.75
473,0.006961,0.2476,0.3843,1.024,2.18,222.1,664,0.2438,0.08693,0.9188,0.06168,0.7188,0.25,0.25
474,0.007095,0.2248,0.6104,1.019,1.615,138.4,263,0.2257,0.06968,1.106,0.1412,0.9062,0.25,0.25
475,0.007078,0.5371,0.5738,1.001,1.495,111.7,221,0.2019,0.09056,1.169,0.03267,0.9688,0.75,0.75
476,0.008205,0.492,0.4795,1.053,2.534,133.9,250,0.2654,0.09143,0.9813,-0.09427,0.7812,0.5,0.5
477,0.006637,0.25,0.2313,0.9722,1.406,165,302,0.1979,0.1005,1.075,-0.01852,0.875,0.5,0.5
478,0.00747,0.248,0.2917,0.9332,1.63,153.3,317,0.2271,0.06847,0.95,-0.07453,0.75,0.5,0.5
479,0.00581,0.2492,0.5881,0.9932,1.837,113.7,194,0.1576,0.07,1.169,0.0741,0.9688,0.75,0.75
480,0.009364,0.3298,0,0.9427,2.011,181.9,337,0.2944,0.0802,1.075,0.09757,0.875,0.5,0.5
481,0.005754,0.2495,0.5787,0.9713,1.556,110.4,186,0.1825,0.07993,1.2,0.001623,1,1,1
482,0.007643,0.3526,0.441,0.9501,1.461,107.8,188,0.2384,0.0885,0.95,0.0295,0.75,0.5,0.5
483,0.007117,0.3247,0.4507,1.011,1.859,150.5,391,0.2353,0.0835,1.2,0.001667,1,1,1
484,0.007559,0.2534,0.4318,1.013,1.937,118.2,157,0.2189,0.07787,1.013,-0.01958,0.8125,0.5,0.5
485,0.007898,0.2449,0.4079,0.9911,2.003,137.2,282,0.2625,0.1117,0.95,0.00217,0.75,1,1
486,0.007003,0.3996,0.5356,0.9019,1.486,150.6,398,0.2023,0.06677,0.95,0.001322,0.75,1,1
487,0.005438,0.3443,0.6507,0.9896,1.826,132.2,268,0.1818,0.06093,1.2,0.001222,1,1,1
488,0.007654,0.302,0.4853,0.9902,1.673,144.8,357,0.2473,0.09362,1.013,0.1251,0.8125,0.25,0.25
489,0.007124,0.3406,0.5178,1.003,1.716,143.1,233,0.2449,0.0705,1.106,0.01028,0.9062,0.75,0.75
490,0.01029,0.4944,0.3992,0.9692,1.605,103,187,0.3145,0.1474,1.138,-0.007087,0.9375,0.75,0.75
491,0.007436,0.2523,0.5332,0.929,1.269,162.8,349,0.2563,0.09202,1.106,0.06128,0.9062,0.25,0.25
492,0.007073,1.002,0.2231,1.026,1.504,121,277,0.238,0.1061,0.95,0.04867,0.75,0.5,0.5
493,0.007785,0.2952,0.5558,1.02,1.84,146.8,266,0.2458,0.07065,1.044,-0.09429,0.8438,0.75,0.75
494,0.008971,0.3871,0.5026,0.9902,1.668,154,252,0.2656,0.07649,0.95,-0.03523,0.75,0.25,0.25
495,0.00792,0.3748,0.417,1.02,2.624,180.1,581,0.25,0.0772,0.9188,0.04453,0.7188,0.75,0.75
496,0.006935,0.2487,0.5222,0.9934,2.05,178.5,303,0.2115,0.06286,0.9188,0.0007651,0.7188,0.5,0.5
497,0.007307,0.6435,0.5704,0.9115,1.392,124.9,308,0.2212,0.07612,0.95,0.001534,0.75,1,1
498,0.008203,0.4935,0.5548,1.062,1.55,139.5,311,0.2705,0.08852,0.95,-0.04397,0.75,0.5,0.5
499,0.007947,0.3561,0.6067,1.027,1.798,128.8,218,0.2645,0.07868,0.9813,-0.005777,0.7812,0.5,0.5
500,0.01094,0.3325,0.5734,0.9624,1.484,160,294,0.3736,0.0863,0.8563,-0.05434,0.6562,0.5,0.5
